"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Analysis","HM Revenue and Customs","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","HEO","Female","40","[c]","33530","31810"
"New entrant CS","2021","Analysis","HM Revenue and Customs","HEO","Male","55","[c]","34730","36160"
"New entrant CS","2021","Analysis","HM Revenue and Customs","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Revenue and Customs","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Defence","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Housing, Communities and Local Government","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Ministry of Justice","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office for Standards in Education","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","HEO","Female","140","[c]","31080","32040"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","HEO","Male","90","[c]","31040","29540"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","SEO","Female","45","[c]","38290","37020"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","United Kingdom Statistics Authority","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Analysis","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","SCS level","Female","60","[c]","77750","70000"
"New entrant CS","2021","Commercial","Cabinet Office","SCS level","Male","90","[c]","82970","71250"
"New entrant CS","2021","Commercial","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Education","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Environment, Food and Rural Affairs","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Transport","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Department of Health and Social Care","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Land Registry","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Revenue and Customs","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Defence","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Housing, Communities and Local Government","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Other Cabinet Office Agencies","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","The National Archives","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
