"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Intelligence Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","West Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East Midlands (England)","Heterosexual / straight","310","[c]","20910","19570"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East Midlands (England)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East Midlands (England)","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East Midlands (England)","Unknown","145","[c]","19210","18880"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East of England","Heterosexual / straight","290","[c]","23060","20350"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East of England","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East of England","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","East of England","Unknown","165","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","London","Heterosexual / straight","345","[c]","27110","23500"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","London","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","London","Unknown","315","[c]","26330","22680"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North East (England)","Heterosexual / straight","135","[c]","22080","19830"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North East (England)","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North West (England)","Heterosexual / straight","315","[c]","22610","20100"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North West (England)","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","North West (England)","Unknown","200","[c]","20260","19930"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South East (England)","Heterosexual / straight","395","[c]","22350","20650"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South East (England)","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South East (England)","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South East (England)","Unknown","230","[c]","19060","18880"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South West (England)","Heterosexual / straight","235","[c]","20400","19930"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South West (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South West (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","South West (England)","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Wales","Heterosexual / straight","170","[c]","21870","20100"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Wales","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","West Midlands (England)","Heterosexual / straight","315","[c]","21360","20070"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","West Midlands (England)","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","West Midlands (England)","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","West Midlands (England)","Unknown","190","[c]","20060","19930"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","315","[c]","22390","20100"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","Unknown","165","[c]","[c]","[c]"
