"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Operational Delivery","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Operational Delivery","Scotland","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Commercial","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Science and Engineering","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Science and Engineering","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Science and Engineering","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Operational Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Unknown","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Unknown","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Policy","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Policy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Policy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","South East (England)","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","Wales","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Delivery","Wales","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Operational Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Policy","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Property","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Property","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Social Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Statistics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
