"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Dorset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Isle of Anglesey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","North Hampshire","10","[c]","31170","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Oxfordshire","20","[c]","21670","13000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Plymouth","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Portsmouth","20","[c]","40700","40000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","South Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Staffordshire CC","15","[c]","37020","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Westminster","30","[c]","42210","41500"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","Wiltshire","80","[c]","33110","33000"
"New entrant CS","2021","Project Delivery","Ministry of Defence (excl. agencies)","Project Delivery","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Birmingham","15","[c]","42040","48200"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Westminster","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Leeds","30","[c]","30970","28900"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Operational Delivery","Tower Hamlets","40","[c]","39420","39530"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Leeds","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Ministry of Justice (excl. agencies)","Project Delivery","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","Lambeth","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Crime Agency","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","National Savings and Investments","Project Delivery","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Office of Gas and Electricity Markets","Project Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Planning Inspectorate","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Rural Payments Agency","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Rural Payments Agency","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Rural Payments Agency","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Rural Payments Agency","Project Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Rural Payments Agency","Project Delivery","York","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Scottish Forestry","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Finance","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Finance","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Finance","West Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","30","[c]","41700","39700"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","Plymouth","10","[c]","39000","41000"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","West Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","50","[c]","30170","27540"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","Plymouth","15","[c]","19310","16780"
"New entrant CS","2021","Project Delivery","Submarine Delivery Agency","Science and Engineering","West Cumbria","15","[c]","41150","37750"
"New entrant CS","2021","Project Delivery","UK Export Finance","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Intellectual Property Office","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Space Agency","Operational Delivery","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","UK Space Agency","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
