"Status","Year","Function_of_post","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Health and Safety Executive","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Health and Safety Executive","Department for Work and Pensions","SEO","45","[c]","50480","45240"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","AA","245","[c]","17370","16930"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","AO","795","[c]","20400","20100"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","EO","125","[c]","24250","24330"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","HEO","45","[c]","30050","30850"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Courts and Tribunals Service","Ministry of Justice","SEO","25","[c]","36100","35330"
"Leaver CS","2021","No function","HM Land Registry","HM Land Registry","AO","75","[c]","22500","22350"
"Leaver CS","2021","No function","HM Land Registry","HM Land Registry","EO","65","[c]","27150","27130"
"Leaver CS","2021","No function","HM Land Registry","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Land Registry","HM Land Registry","HEO","45","[c]","33750","33840"
"Leaver CS","2021","No function","HM Land Registry","HM Land Registry","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","AA","660","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","AO","2165","[c]","27400","28310"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","EO","320","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","HEO","160","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","SEO","105","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Prison and Probation Service","Ministry of Justice","Unknown","660","[c]","34040","37170"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","HM Treasury (excl. agencies)","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","AO","25","[c]","21310","20880"
"Leaver CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","HEO","15","[c]","28440","26000"
"Leaver CS","2021","No function","Insolvency Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","Department for Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Institute for Apprenticeships and Technical Education","Department for Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Ministry of Justice","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Ministry of Justice","AO","25","[c]","19360","18890"
"Leaver CS","2021","No function","Legal Aid Agency","Ministry of Justice","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Ministry of Justice","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Legal Aid Agency","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","AO","30","[c]","24100","26170"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","EO","10","[c]","29900","31250"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","HEO","15","[c]","36170","35230"
"Leaver CS","2021","No function","Maritime and Coastguard Agency","Department for Transport","SEO","20","[c]","49160","49720"
"Leaver CS","2021","No function","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","G7","10","[c]","55590","56240"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","HEO","15","[c]","31900","30870"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","SEO","10","[c]","42920","43190"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","AO","15","[c]","21640","22680"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","10","[c]","26030","26410"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","HEO","20","[c]","31240","30850"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO","10","[c]","37760","37670"
"Leaver CS","2021","No function","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","AO","10","[c]","23950","24610"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","EO","60","[c]","34520","34300"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","G7","10","[c]","62380","60990"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","HEO","40","[c]","43270","42430"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Crime Agency","National Crime Agency","SEO","25","[c]","49250","48250"
"Leaver CS","2021","No function","National Infrastructure Commission","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Infrastructure Commission","HM Treasury","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","National Savings and Investments","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Northern Ireland Office","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","AO","15","[c]","20980","21160"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","EO","10","[c]","26150","25880"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G6","10","[c]","83440","85550"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","G7","35","[c]","74400","75500"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","SEO","30","[c]","50140","51360"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","20","[c]","24580","23450"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G7","10","[c]","56830","54900"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Office of Rail and Road","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Office of the Public Guardian","Ministry of Justice","AO","35","[c]","19720","19930"
"Leaver CS","2021","No function","Office of the Public Guardian","Ministry of Justice","EO","10","[c]","21860","21760"
"Leaver CS","2021","No function","Office of the Public Guardian","Ministry of Justice","HEO","10","[c]","26540","26550"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G6","15","[c]","61640","61120"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","AA","30","[c]","19000","18850"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","AO","135","[c]","21040","20230"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","EO","85","[c]","25630","25090"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","G6","25","[c]","71360","70350"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","G7","105","[c]","53060","52610"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","HEO","130","[c]","32190","32330"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","SCS level","50","[c]","108670","110680"
"Leaver CS","2021","No function","Public Health England","Department of Health and Social Care","SEO","130","[c]","40150","40470"
"Leaver CS","2021","No function","Registers of Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Registers of Scotland","Scottish Government","AO","10","[c]","22810","21870"
"Leaver CS","2021","No function","Registers of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Registers of Scotland","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Registers of Scotland","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Registers of Scotland","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","AA","15","[c]","20180","20810"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","AO","50","[c]","23370","22430"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","EO","100","[c]","32780","33650"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","HEO","20","[c]","39500","39500"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scottish Prison Service","Scottish Government","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Serious Fraud Office","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Serious Fraud Office","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","The National Archives","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","The National Archives","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","HEO","10","[c]","34090","33770"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Hydrographic Office","Ministry of Defence","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","EO","10","[c]","25150","23320"
"Leaver CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AA","35","[c]","19210","18320"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","AO","85","[c]","19580","19170"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","EO","15","[c]","24110","23520"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","G7","10","[c]","52190","50860"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","HEO","20","[c]","30210","29840"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","United Kingdom Statistics Authority","United Kingdom Statistics Authority","SEO","15","[c]","36570","36030"
"Leaver CS","2021","No function","Vehicle Certification Agency","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Vehicle Certification Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Vehicle Certification Agency","Department for Transport","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Vehicle Certification Agency","Department for Transport","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales Office","Wales Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wales Office","Wales Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Water Services Regulation Authority","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Competition and Markets Authority","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Electronics and Components Agency","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Electronics and Components Agency","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","EO","130","[c]","21140","20310"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","G7","30","[c]","53620","53710"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","HEO","115","[c]","30760","31310"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","SEO","100","[c]","41400","41140"
"Leaver CS","2021","Project Delivery","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","G7","10","[c]","49520","47820"
"Leaver CS","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","HEO","10","[c]","29150","28650"
"Leaver CS","2021","Project Delivery","Defence Science and Technology Laboratory","Ministry of Defence","SEO","10","[c]","36650","37320"
"Leaver CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Development","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Department for International Trade","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Driver and Vehicle Licensing Agency","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Food Standards Agency","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Food Standards Agency","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Forestry and Land Scotland","Scottish Government","AO","[c]","[c]","[c]","[c]"
