"Status","Year","Age","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","National Crime Agency","Outside London","Heterosexual / straight","175","[c]","28630","28840"
"New entrant CS","2021","20-29","National Crime Agency","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Crime Agency","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Infrastructure Commission","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Infrastructure Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Infrastructure Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","London","Heterosexual / straight","55","[c]","27330","25750"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","55","[c]","25230","23450"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Public Health England","London","Heterosexual / straight","230","[c]","29970","28590"
"New entrant CS","2021","20-29","Public Health England","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Public Health England","London","Undeclared","55","[c]","31310","32330"
"New entrant CS","2021","20-29","Public Health England","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Public Health England","Outside London","Heterosexual / straight","310","[c]","23860","21570"
"New entrant CS","2021","20-29","Public Health England","Outside London","LGBO","30","[c]","23840","23140"
"New entrant CS","2021","20-29","Public Health England","Outside London","Undeclared","60","[c]","22680","19630"
"New entrant CS","2021","20-29","Public Health England","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Registers of Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Registers of Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Registers of Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Revenue Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Revenue Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Rural Payments Agency","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Courts and Tribunals Service","Outside London","Undeclared","40","[c]","21580","20850"
"New entrant CS","2021","20-29","Scottish Forestry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Forestry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","75","[c]","28830","26160"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Government (excl. agencies)","Outside London","Unknown","140","[c]","29470","30650"
"New entrant CS","2021","20-29","Scottish Prison Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Prison Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Prison Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Scottish Prison Service","Outside London","Unknown","105","[c]","21140","20810"
"New entrant CS","2021","20-29","Serious Fraud Office","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Serious Fraud Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Serious Fraud Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Security Scotland","Outside London","Heterosexual / straight","55","[c]","23340","20060"
"New entrant CS","2021","20-29","Social Security Scotland","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Security Scotland","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Social Security Scotland","Outside London","Unknown","30","[c]","23560","20060"
"New entrant CS","2021","20-29","Standards and Testing Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Standards and Testing Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Student Awards Agency for Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Outside London","Heterosexual / straight","40","[c]","27860","27540"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Submarine Delivery Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Teaching Regulation Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Transport Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Hydrographic Office","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Intellectual Property Office","Outside London","Unknown","55","[c]","24500","23320"
"New entrant CS","2021","20-29","UK Space Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Space Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","London","Heterosexual / straight","105","[c]","33030","32540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","190","[c]","26830","29540"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","United Kingdom Statistics Authority","Outside London","Unknown","110","[c]","26350","24300"
"New entrant CS","2021","20-29","Valuation Office Agency","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","Outside London","Heterosexual / straight","50","[c]","25080","24500"
"New entrant CS","2021","20-29","Valuation Office Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Valuation Office Agency","Outside London","Unknown","50","[c]","23590","22690"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Vehicle Certification Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Veterinary Medicines Directorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","55","[c]","22740","20500"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Government (excl. agencies)","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Welsh Revenue Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","35","[c]","25100","24250"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Outside London","Heterosexual / straight","75","[c]","26100","24920"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Animal and Plant Health Agency","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","Heterosexual / straight","105","[c]","45940","42570"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","London","Unknown","95","[c]","56410","57670"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Outside London","Unknown","35","[c]","41550","28000"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Cabinet Office (excl. agencies)","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Companies House","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Criminal Injuries Compensation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Outside London","Heterosexual / straight","35","[c]","31980","30000"
"New entrant CS","2021","30-39","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Commercial Service","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Outside London","Heterosexual / straight","115","[c]","37450","38000"
"New entrant CS","2021","30-39","Crown Prosecution Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Crown Prosecution Service","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Debt Management Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Outside London","Heterosexual / straight","135","[c]","34240","30250"
"New entrant CS","2021","30-39","Defence Equipment and Support","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Equipment and Support","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","40","[c]","35230","37320"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Defence Science and Technology Laboratory","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","75","[c]","44650","40050"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
