"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Heart of Essex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, County of","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Herefordshire, County of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Hounslow and Richmond upon Thames","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Anglesey","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Anglesey","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Wight","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Wight","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kensington & Chelsea and Hammersmith & Fulham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent Thames Gateway","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent Thames Gateway","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent Thames Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent Thames Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kent Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Kingston upon Hull, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","G6/G7","G7","10","[c]","54720","55130"
"Leaver CS","2021","40-49","Lambeth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lambeth","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancaster and Wyre","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancaster and Wyre","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lancaster and Wyre","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","AA/AO","AO","20","[c]","20960","21010"
"Leaver CS","2021","40-49","Leeds","EO","EO","15","[c]","26020","26710"
"Leaver CS","2021","40-49","Leeds","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leeds","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicester","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicester","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Leicestershire CC and Rutland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lewisham and Southwark","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lewisham and Southwark","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lewisham and Southwark","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lewisham and Southwark","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lewisham and Southwark","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lewisham and Southwark","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","EO","EO","20","[c]","29360","29930"
"Leaver CS","2021","40-49","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lisburn and Castlereagh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Lisburn and Castlereagh","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Liverpool","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Luton","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Luton","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Luton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Luton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Luton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","AA/AO","AO","15","[c]","20810","20940"
"Leaver CS","2021","40-49","Manchester","EO","EO","10","[c]","26020","26720"
"Leaver CS","2021","40-49","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medway","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medway","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Medway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merton, Kingston upon Thames and Sutton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Lancashire","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Milton Keynes","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Milton Keynes","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Milton Keynes","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Milton Keynes","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Monmouthshire and Newport","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Monmouthshire and Newport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Monmouthshire and Newport","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Monmouthshire and Newport","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Monmouthshire and Newport","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and North East Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and North East Lincolnshire","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and North East Lincolnshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and North East Lincolnshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and West Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and West Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Lanarkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Lanarkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North Yorkshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Norwich and East Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Norwich and East Norfolk","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Norwich and East Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Nottingham","AA/AO","AO","20","[c]","20180","20500"
"Leaver CS","2021","40-49","Nottingham","EO","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Nottingham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Nottingham","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Nottingham","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Nottingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","HEO","25","[c]","36760","36960"
"Leaver CS","2021","40-49","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Perth and Kinross and Stirling","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Perth and Kinross and Stirling","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Perth and Kinross and Stirling","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Perth and Kinross and Stirling","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Peterborough","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Plymouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Portsmouth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Powys","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Redbridge and Waltham Forest","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sandwell","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Borders","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sheffield","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sheffield","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sheffield","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sheffield","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Sheffield","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shetland Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Shropshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Solihull","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Somerset","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Somerset","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Somerset","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Somerset","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South and West Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South and West Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South and West Derbyshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Ayrshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Lanarkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Lanarkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Nottinghamshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Nottinghamshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Teesside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South Teesside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southampton","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southampton","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Southend-on-Sea","AA/AO","AO","[c]","[c]","[c]","[c]"
