"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North West (England)","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Cumbria","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","AA","Female","30","[c]","18110","16840"
"New entrant CS","2021","North West (England)","Greater Manchester","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","AO","Female","515","[c]","20610","20140"
"New entrant CS","2021","North West (England)","Greater Manchester","AO","Male","400","[c]","20720","20880"
"New entrant CS","2021","North West (England)","Greater Manchester","EO","Female","510","[c]","26620","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","EO","Male","475","[c]","26560","27570"
"New entrant CS","2021","North West (England)","Greater Manchester","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","G7","Female","55","[c]","53190","51730"
"New entrant CS","2021","North West (England)","Greater Manchester","G7","Male","85","[c]","53940","52580"
"New entrant CS","2021","North West (England)","Greater Manchester","HEO","Female","160","[c]","31110","31810"
"New entrant CS","2021","North West (England)","Greater Manchester","HEO","Male","160","[c]","31470","31810"
"New entrant CS","2021","North West (England)","Greater Manchester","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Greater Manchester","SEO","Female","80","[c]","38150","37300"
"New entrant CS","2021","North West (England)","Greater Manchester","SEO","Male","70","[c]","38300","37380"
"New entrant CS","2021","North West (England)","Greater Manchester","Unknown","Female","35","[c]","22560","22920"
"New entrant CS","2021","North West (England)","Greater Manchester","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","AA","Female","45","[c]","19510","20600"
"New entrant CS","2021","North West (England)","Lancashire","AA","Male","40","[c]","19840","20600"
"New entrant CS","2021","North West (England)","Lancashire","AO","Female","430","[c]","21150","21010"
"New entrant CS","2021","North West (England)","Lancashire","AO","Male","445","[c]","21270","21010"
"New entrant CS","2021","North West (England)","Lancashire","EO","Female","125","[c]","27250","27570"
"New entrant CS","2021","North West (England)","Lancashire","EO","Male","80","[c]","27310","27570"
"New entrant CS","2021","North West (England)","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","HEO","Female","30","[c]","32170","31990"
"New entrant CS","2021","North West (England)","Lancashire","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","AO","Female","330","[c]","20720","20140"
"New entrant CS","2021","North West (England)","Merseyside","AO","Male","235","[c]","20840","20880"
"New entrant CS","2021","North West (England)","Merseyside","EO","Female","210","[c]","26210","27570"
"New entrant CS","2021","North West (England)","Merseyside","EO","Male","150","[c]","26310","26370"
"New entrant CS","2021","North West (England)","Merseyside","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","HEO","Female","60","[c]","30840","31370"
"New entrant CS","2021","North West (England)","Merseyside","HEO","Male","50","[c]","31400","30820"
"New entrant CS","2021","North West (England)","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","SEO","Male","40","[c]","40040","38630"
"New entrant CS","2021","North West (England)","Merseyside","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","North West (England)","Merseyside","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","AO","Female","100","[c]","20230","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","AO","Male","100","[c]","20280","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","EO","Female","30","[c]","26100","25560"
"New entrant CS","2021","Northern Ireland","Northern Ireland","EO","Male","55","[c]","26190","25560"
"New entrant CS","2021","Northern Ireland","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Northern Ireland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","AA","Female","75","[c]","19860","20060"
"New entrant CS","2021","Scotland","Eastern Scotland","AA","Male","65","[c]","20700","20060"
"New entrant CS","2021","Scotland","Eastern Scotland","AO","Female","465","[c]","20840","20810"
"New entrant CS","2021","Scotland","Eastern Scotland","AO","Male","405","[c]","20970","20810"
"New entrant CS","2021","Scotland","Eastern Scotland","EO","Female","235","[c]","27000","27570"
"New entrant CS","2021","Scotland","Eastern Scotland","EO","Male","175","[c]","26720","27570"
"New entrant CS","2021","Scotland","Eastern Scotland","G6","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","G7","Female","85","[c]","51940","48930"
"New entrant CS","2021","Scotland","Eastern Scotland","G7","Male","60","[c]","52160","48930"
"New entrant CS","2021","Scotland","Eastern Scotland","HEO","Female","180","[c]","31310","30650"
"New entrant CS","2021","Scotland","Eastern Scotland","HEO","Male","95","[c]","32430","30650"
"New entrant CS","2021","Scotland","Eastern Scotland","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","SEO","Female","105","[c]","39760","38540"
"New entrant CS","2021","Scotland","Eastern Scotland","SEO","Male","85","[c]","40670","38630"
"New entrant CS","2021","Scotland","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Eastern Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","AA","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","AO","Female","35","[c]","21400","21010"
"New entrant CS","2021","Scotland","Highlands and Islands","AO","Male","35","[c]","22080","21010"
"New entrant CS","2021","Scotland","Highlands and Islands","EO","Female","45","[c]","27430","27570"
"New entrant CS","2021","Scotland","Highlands and Islands","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Highlands and Islands","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","AO","Male","35","[c]","23590","21010"
"New entrant CS","2021","Scotland","North Eastern Scotland","EO","Female","45","[c]","27020","27570"
"New entrant CS","2021","Scotland","North Eastern Scotland","EO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","North Eastern Scotland","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","AO","Female","145","[c]","20400","20140"
"New entrant CS","2021","Scotland","Southern Scotland","AO","Male","115","[c]","20560","20140"
"New entrant CS","2021","Scotland","Southern Scotland","EO","Female","100","[c]","27030","27570"
"New entrant CS","2021","Scotland","Southern Scotland","EO","Male","75","[c]","25250","27570"
"New entrant CS","2021","Scotland","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","Southern Scotland","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","AA","Female","155","[c]","20070","20060"
"New entrant CS","2021","Scotland","West Central Scotland","AA","Male","135","[c]","19920","20060"
"New entrant CS","2021","Scotland","West Central Scotland","AO","Female","225","[c]","20680","20850"
"New entrant CS","2021","Scotland","West Central Scotland","AO","Male","220","[c]","21630","21010"
"New entrant CS","2021","Scotland","West Central Scotland","EO","Female","255","[c]","26240","26160"
"New entrant CS","2021","Scotland","West Central Scotland","EO","Male","160","[c]","26240","26160"
"New entrant CS","2021","Scotland","West Central Scotland","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","G7","Female","35","[c]","52990","49870"
"New entrant CS","2021","Scotland","West Central Scotland","G7","Male","30","[c]","53300","52480"
"New entrant CS","2021","Scotland","West Central Scotland","HEO","Female","90","[c]","31620","30650"
"New entrant CS","2021","Scotland","West Central Scotland","HEO","Male","70","[c]","31300","30650"
"New entrant CS","2021","Scotland","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","SEO","Female","55","[c]","39690","38540"
"New entrant CS","2021","Scotland","West Central Scotland","SEO","Male","55","[c]","39000","38540"
"New entrant CS","2021","Scotland","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scotland","West Central Scotland","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","45","[c]","19860","19560"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","45","[c]","20410","21500"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","175","[c]","23210","21570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","230","[c]","25480","25540"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","295","[c]","27620","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","160","[c]","28070","27570"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","40","[c]","32800","31950"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","55","[c]","32340","31800"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","35","[c]","39340","38890"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","75","[c]","25190","24020"
"New entrant CS","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","AA","Female","60","[c]","19230","19130"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","AA","Male","60","[c]","19160","19560"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","AO","Female","280","[c]","21080","20920"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","AO","Male","225","[c]","23430","21010"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","EO","Female","335","[c]","26590","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","EO","Male","280","[c]","26980","27570"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","G7","Female","40","[c]","54820","50520"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","G7","Male","40","[c]","54680","52920"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","HEO","Female","155","[c]","31130","29540"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","HEO","Male","135","[c]","31160","30730"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","SEO","Female","80","[c]","37950","37320"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","SEO","Male","95","[c]","38900","39040"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","Female","35","[c]","21850","22920"
"New entrant CS","2021","South East (England)","Hampshire and Isle of Wight","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","AA","Female","65","[c]","19680","20600"
"New entrant CS","2021","South East (England)","Kent","AA","Male","30","[c]","19970","20600"
"New entrant CS","2021","South East (England)","Kent","AO","Female","205","[c]","23680","24180"
"New entrant CS","2021","South East (England)","Kent","AO","Male","220","[c]","24750","24180"
"New entrant CS","2021","South East (England)","Kent","EO","Female","310","[c]","28730","29290"
"New entrant CS","2021","South East (England)","Kent","EO","Male","240","[c]","28380","29290"
"New entrant CS","2021","South East (England)","Kent","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Kent","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","AA","Male","35","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","AO","Female","270","[c]","22750","21010"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","AO","Male","220","[c]","24190","24180"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","EO","Female","395","[c]","27930","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","EO","Male","230","[c]","27900","27570"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Unknown","Female","50","[c]","21910","22920"
"New entrant CS","2021","South East (England)","Surrey, East and West Sussex","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","EO","Female","60","[c]","27350","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","EO","Male","35","[c]","27300","27570"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","AA","Female","40","[c]","19790","19560"
"New entrant CS","2021","South West (England)","Devon","AA","Male","45","[c]","19170","19560"
"New entrant CS","2021","South West (England)","Devon","AO","Female","265","[c]","21300","21010"
"New entrant CS","2021","South West (England)","Devon","AO","Male","205","[c]","22130","21050"
"New entrant CS","2021","South West (England)","Devon","EO","Female","145","[c]","27050","27570"
"New entrant CS","2021","South West (England)","Devon","EO","Male","145","[c]","26500","27570"
"New entrant CS","2021","South West (England)","Devon","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","HEO","Female","30","[c]","32540","32060"
"New entrant CS","2021","South West (England)","Devon","HEO","Male","45","[c]","33100","32060"
"New entrant CS","2021","South West (England)","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","SEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Devon","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","AO","Female","100","[c]","21110","21010"
"New entrant CS","2021","South West (England)","Dorset and Somerset","AO","Male","120","[c]","22160","21010"
"New entrant CS","2021","South West (England)","Dorset and Somerset","EO","Female","95","[c]","27260","27570"
"New entrant CS","2021","South West (England)","Dorset and Somerset","EO","Male","80","[c]","26810","27570"
"New entrant CS","2021","South West (England)","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Dorset and Somerset","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA","Female","90","[c]","19090","19560"
