"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Policy","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Policy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Policy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Policy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","Northumberland and Tyne and Wear","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Project Delivery","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Property","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Science and Engineering","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Unknown","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Commercial","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Commercial","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Communications","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Digital, Data and Technology","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Digital, Data and Technology","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Digital, Data and Technology","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Economics","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Finance","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Human Resources","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Human Resources","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Inner London - West","Heterosexual / straight","45","[c]","42400","38540"
"Leaver Dept.","2021","Department for International Trade","International Trade","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Inner London - West","Unknown","35","[c]","41220","38540"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","International Trade","Overseas","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Operational Delivery","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Other","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Planning","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","Inner London - West","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Policy","Inner London - West","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Project Delivery","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Statistics","Inner London - West","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Commercial","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Commercial","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Commercial","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Commercial","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Communications","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Communications","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Corporate Finance","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Corporate Finance","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Counter Fraud","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Counter Fraud","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Counter Fraud","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Counter Fraud","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Finance","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Human Resources","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","Heterosexual / straight","45","[c]","23190","21590"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
