"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Na h-Eileanan Siar","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Na h-Eileanan Siar","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","North Lanarkshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Orkney Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Orkney Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Perth and Kinross and Stirling","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Scottish Borders","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Shetland Islands","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Ayrshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","South Lanarkshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","AO","Female","120","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","West Lothian","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","AO","Male","40","[c]","28130","26070"
"Leaver CS","2021","South East (England)","Berkshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Berkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Brighton and Hove","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Buckinghamshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","HEO","Male","30","[c]","31990","32430"
"Leaver CS","2021","South East (England)","Central Hampshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Central Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","AO","Female","40","[c]","23010","24180"
"Leaver CS","2021","South East (England)","East Kent","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","EO","Male","40","[c]","27330","27240"
"Leaver CS","2021","South East (England)","East Kent","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","East Sussex CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Kent Thames Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Medway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mid Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Milton Keynes","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Oxfordshire","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Oxfordshire","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Oxfordshire","AO","Female","40","[c]","[c]","[c]"
