"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Corporate Finance","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Westminster","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Westminster","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Westminster","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Barnet","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Croydon","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Croydon","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Lambeth","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Monmouthshire and Newport","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Monmouthshire and Newport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Portsmouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Portsmouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Sheffield","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Swansea","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Swansea","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tower Hamlets","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Westminster","London","Female","35","[c]","52820","53200"
"Leaver Dept.","2021","Digital, Data and Technology","Westminster","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wiltshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Wiltshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Worcestershire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Worcestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Sefton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Sefton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Tower Hamlets","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Tower Hamlets","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Economics","Westminster","London","Female","40","[c]","40210","33990"
"Leaver Dept.","2021","Economics","Westminster","London","Male","45","[c]","43050","37700"
"Leaver Dept.","2021","Finance","Barnsley, Doncaster and Rotherham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Barnsley, Doncaster and Rotherham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Belfast","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Belfast","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Berkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Berkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Bristol, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cardiff and Vale of Glamorgan","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Croydon","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Dorset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Durham CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Durham CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Hackney and Newham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Hackney and Newham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Liverpool","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Medway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Mid Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Monmouthshire and Newport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Monmouthshire and Newport","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Nottingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Plymouth","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Plymouth","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South and West Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South Lanarkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Staffordshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Staffordshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Swansea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Swansea","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tower Hamlets","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tower Hamlets","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tyneside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Warrington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Warrington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Westminster","London","Female","55","[c]","52390","51970"
"Leaver Dept.","2021","Finance","Westminster","London","Male","45","[c]","49830","48720"
"Leaver Dept.","2021","Finance","York","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","York","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Birmingham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Birmingham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Bristol, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Buckinghamshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Buckinghamshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Cardiff and Vale of Glamorgan","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Central Hampshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Central Hampshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Central Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","City of Edinburgh","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","City of Edinburgh","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Coventry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Coventry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Croydon","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Devon CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Dorset CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Dorset CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Durham CC","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Durham CC","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South West","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Greater Manchester South West","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lambeth","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Lancaster and Wyre","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leeds","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Leeds","Outside London","Male","[c]","[c]","[c]","[c]"
