"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Digital, Data and Technology","Lancashire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Merseyside","SEO","30","30","38430","37910"
"In post","2021","Unknown","Digital, Data and Technology","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","G7","30","30","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","HEO","45","45","31880","31810"
"In post","2021","Unknown","Digital, Data and Technology","Northumberland and Tyne and Wear","SEO","40","40","37650","38630"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","HEO","30","30","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - South","SEO","30","30","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Outer London - West and North West","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Shropshire and Staffordshire","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","G7","30","30","54990","54000"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","South Yorkshire","SEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","G6","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Southern Scotland","SEO","35","35","39330","39190"
"In post","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Surrey, East and West Sussex","SEO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Central Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Central Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","G7","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","HEO","40","35","33230","31810"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","SEO","35","35","39340","38500"
"In post","2021","Unknown","Digital, Data and Technology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","AO","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","EO","35","35","26720","26350"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","G7","15","15","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Wales and The Valleys","SEO","30","30","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data and Technology","West Yorkshire","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Economics","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","East Wales","AO","20","20","[c]","[c]"
"In post","2021","Unknown","Economics","East Wales","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Economics","East Wales","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Economics","East Wales","HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Economics","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - East","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - West","AO","10","10","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - West","EO","25","25","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - West","G6","35","35","68170","67370"
"In post","2021","Unknown","Economics","Inner London - West","G7","110","105","55730","54760"
"In post","2021","Unknown","Economics","Inner London - West","HEO","175","175","34180","33570"
"In post","2021","Unknown","Economics","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Inner London - West","SEO","25","25","[c]","[c]"
"In post","2021","Unknown","Economics","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Outer London - South","HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Overseas","G7","10","10","[c]","[c]"
"In post","2021","Unknown","Economics","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Yorkshire","G7","5","5","[c]","[c]"
"In post","2021","Unknown","Economics","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Economics","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
