"Status","Year","Disability","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","East Wales","Female","75","[c]","28080","27570"
"New entrant CS","2021","Declared disabled","Wales","East Wales","Male","40","[c]","27920","23050"
"New entrant CS","2021","Declared disabled","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","West Wales and The Valleys","Female","40","[c]","23100","21030"
"New entrant CS","2021","Declared disabled","Wales","West Wales and The Valleys","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Female","55","[c]","24780","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Male","30","[c]","26580","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Female","90","[c]","26910","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Male","55","[c]","29070","27570"
"New entrant CS","2021","Declared disabled","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Female","55","[c]","26780","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Male","35","[c]","26480","22850"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Female","115","[c]","26700","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Male","60","[c]","27020","27570"
"New entrant CS","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Female","420","[c]","26740","27570"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Male","280","[c]","28150","26370"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","275","[c]","24710","23520"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","210","[c]","24680","22850"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Female","85","[c]","25840","24960"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Male","100","[c]","26840","25870"
"New entrant CS","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Female","295","[c]","27200","27570"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Male","205","[c]","27940","27850"
"New entrant CS","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Female","480","[c]","26050","26350"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Male","420","[c]","27950","27570"
"New entrant CS","2021","Declared non-disabled","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Female","300","[c]","27400","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Male","160","[c]","27400","29290"
"New entrant CS","2021","Declared non-disabled","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Female","1200","[c]","34190","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Male","780","[c]","36850","31060"
"New entrant CS","2021","Declared non-disabled","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Female","2020","[c]","36210","32560"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Male","1705","[c]","38620","33570"
"New entrant CS","2021","Declared non-disabled","London","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Female","365","[c]","29420","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Male","240","[c]","29380","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","Female","265","[c]","31070","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","Male","175","[c]","31120","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Female","585","[c]","30850","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Male","365","[c]","30880","31060"
"New entrant CS","2021","Declared non-disabled","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Female","740","[c]","24810","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Male","650","[c]","25290","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Female","205","[c]","22400","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Male","160","[c]","22290","21010"
"New entrant CS","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Female","160","[c]","26960","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Male","150","[c]","26120","24920"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","Female","45","[c]","24640","21050"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","Male","50","[c]","30950","24460"
"New entrant CS","2021","Declared non-disabled","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Female","760","[c]","27630","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Male","615","[c]","28930","27570"
"New entrant CS","2021","Declared non-disabled","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Female","415","[c]","23320","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Male","380","[c]","23390","21010"
"New entrant CS","2021","Declared non-disabled","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Female","315","[c]","24950","23070"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Male","210","[c]","27200","26370"
"New entrant CS","2021","Declared non-disabled","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Female","55","[c]","24900","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Male","70","[c]","23690","20140"
"New entrant CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Female","515","[c]","27850","26160"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Male","355","[c]","28050","25560"
"New entrant CS","2021","Declared non-disabled","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Female","80","[c]","24920","23310"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Male","70","[c]","24430","21010"
"New entrant CS","2021","Declared non-disabled","Scotland","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","Female","50","[c]","27000","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","Male","50","[c]","29440","27570"
"New entrant CS","2021","Declared non-disabled","Scotland","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","Female","140","[c]","24950","25140"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","Male","100","[c]","24720","25140"
"New entrant CS","2021","Declared non-disabled","Scotland","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Female","485","[c]","27140","25410"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Male","375","[c]","27500","23450"
"New entrant CS","2021","Declared non-disabled","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","415","[c]","27640","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","350","[c]","30020","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Female","570","[c]","27230","26670"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Male","460","[c]","29630","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Female","370","[c]","27400","29290"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Male","265","[c]","27000","28590"
"New entrant CS","2021","Declared non-disabled","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Female","525","[c]","26460","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Male","350","[c]","27400","27570"
"New entrant CS","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Female","65","[c]","26000","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Male","60","[c]","26260","26350"
"New entrant CS","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Female","335","[c]","25810","22850"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Male","315","[c]","26790","24150"
"New entrant CS","2021","Declared non-disabled","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Female","165","[c]","25270","26540"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Male","160","[c]","25890","25850"
"New entrant CS","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1110","[c]","28490","27570"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","955","[c]","32980","28000"
"New entrant CS","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","155","[c]","28900","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","125","[c]","30790","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Female","475","[c]","26010","23320"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Male","400","[c]","27470","23050"
"New entrant CS","2021","Declared non-disabled","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Female","315","[c]","24200","21430"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Male","270","[c]","25410","21590"
"New entrant CS","2021","Declared non-disabled","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","160","[c]","24700","22850"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","135","[c]","26810","22920"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Female","350","[c]","25320","24120"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Male","265","[c]","26260","25380"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Female","590","[c]","28170","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Male","370","[c]","28820","27570"
"New entrant CS","2021","Declared non-disabled","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","110","[c]","23670","22850"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","100","[c]","25400","25230"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Female","205","[c]","29840","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Male","165","[c]","31240","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Female","270","[c]","25400","22850"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Male","205","[c]","27150","22850"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Female","630","[c]","27000","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Male","505","[c]","27920","27570"
"New entrant CS","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East Midlands (England)","Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Female","30","[c]","29440","26350"
"New entrant CS","2021","Undeclared","East of England","East Anglia","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Essex","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Inner London - East","Female","115","[c]","38840","32330"
"New entrant CS","2021","Undeclared","London","Inner London - East","Male","55","[c]","41750","31450"
"New entrant CS","2021","Undeclared","London","Inner London - West","Female","215","[c]","36510","32350"
"New entrant CS","2021","Undeclared","London","Inner London - West","Male","225","[c]","38440","34360"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - East and North East","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - South","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Outer London - West and North West","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Female","35","[c]","24930","24710"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Male","40","[c]","25380","21010"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Female","50","[c]","27970","27570"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester","Male","30","[c]","27070","21470"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancashire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Merseyside","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Eastern Scotland","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Central Scotland","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Female","35","[c]","31410","27570"
"New entrant CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Male","30","[c]","29300","26350"
"New entrant CS","2021","Undeclared","South East (England)","Kent","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Female","40","[c]","27370","27570"
"New entrant CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","65","[c]","31920","28590"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","40","[c]","35920","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","East Wales","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","West Wales and The Valleys","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","West Midlands (England)","West Midlands","Female","45","[c]","28760","27570"
"New entrant CS","2021","Undeclared","West Midlands (England)","West Midlands","Male","35","[c]","32680","28590"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Female","35","[c]","28910","27570"
"New entrant CS","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Male","35","[c]","26050","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","260","[c]","26450","23570"
"New entrant CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","210","[c]","28060","25560"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","170","[c]","23610","21970"
"New entrant CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","135","[c]","25450","22850"
"New entrant CS","2021","Unknown","East Midlands (England)","Lincolnshire","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Lincolnshire","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Female","130","[c]","25250","23260"
"New entrant CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Male","100","[c]","28340","27770"
"New entrant CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","East Anglia","Female","180","[c]","25180","22350"
"New entrant CS","2021","Unknown","East of England","East Anglia","Male","155","[c]","27100","24920"
"New entrant CS","2021","Unknown","East of England","Essex","Female","140","[c]","27030","24560"
"New entrant CS","2021","Unknown","East of England","Essex","Male","100","[c]","29340","25560"
"New entrant CS","2021","Unknown","London","Inner London - East","Female","545","[c]","34180","31060"
"New entrant CS","2021","Unknown","London","Inner London - East","Male","415","[c]","37670","32260"
"New entrant CS","2021","Unknown","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Inner London - West","Female","2085","[c]","36950","32740"
"New entrant CS","2021","Unknown","London","Inner London - West","Male","1560","[c]","40460","33390"
