"Status","Year","Disability","Ethnicity","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Asian","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cheshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Devon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - East","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - East","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - West","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
