"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Property","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA/AO","Heterosexual / straight","505","[c]","22080","21010"
"New entrant CS","2021","Asian","Unknown","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","Heterosexual / straight","1455","[c]","29260","29290"
"New entrant CS","2021","Asian","Unknown","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","EO","Undeclared","40","[c]","28650","27570"
"New entrant CS","2021","Asian","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6/G7","Heterosexual / straight","50","[c]","60820","58070"
"New entrant CS","2021","Asian","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO/HEO","Heterosexual / straight","95","[c]","36770","36650"
"New entrant CS","2021","Asian","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","35","[c]","36760","36500"
"New entrant CS","2021","Black","Digital, Data & Technology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
