"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","AA/AO","Heterosexual / straight","45","45","22450","20600"
"In post","2021","Chinese","Ministry of Justice","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Unknown","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
