"Status","Year","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Defence Equipment and Support","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","35","[c]","40590","32560"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Driver and Vehicle Licensing Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Forestry and Land Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Forestry and Land Scotland","Unknown","45","[c]","26350","25140"
"New entrant CS","2021","Property","Government Property Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Courts and Tribunals Service","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Revenue and Customs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence (excl. agencies)","Heterosexual / straight","165","[c]","31300","33000"
"New entrant CS","2021","Property","Ministry of Defence (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Defence (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice (excl. agencies)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Ministry of Justice (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Public Health England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Public Health England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Forestry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Forestry","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Scottish Prison Service","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Valuation Office Agency","Heterosexual / straight","120","[c]","25170","20880"
"New entrant CS","2021","Property","Valuation Office Agency","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Valuation Office Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Valuation Office Agency","Unknown","120","[c]","25370","24500"
"New entrant CS","2021","Property","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office (excl. agencies)","Heterosexual / straight","45","[c]","30470","23850"
"New entrant CS","2021","Security","Cabinet Office (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cabinet Office (excl. agencies)","Unknown","65","[c]","24070","20800"
"New entrant CS","2021","Security","Defence Science and Technology Laboratory","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Driver and Vehicle Licensing Agency","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Prison and Probation Service","Heterosexual / straight","45","[c]","28110","27700"
"New entrant CS","2021","Security","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Prison and Probation Service","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Prison and Probation Service","Unknown","30","[c]","31070","30120"
"New entrant CS","2021","Security","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","HM Revenue and Customs (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence (excl. agencies)","Heterosexual / straight","340","[c]","24840","21590"
"New entrant CS","2021","Security","Ministry of Defence (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence (excl. agencies)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","Ministry of Defence (excl. agencies)","Unknown","190","[c]","27260","23540"
"New entrant CS","2021","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
