"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","London","SEO/HEO","10","[c]","38460","39000"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","15","[c]","53300","53590"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","15","[c]","35700","36520"
"Leaver Dept.","2021","50-59","Department for International Trade","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","Outside London","SEO/HEO","10","[c]","37210","36350"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","London","EO","15","[c]","31210","31060"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Outside London","AA/AO","55","[c]","21040","21010"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Outside London","EO","105","[c]","27520","27570"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Outside London","G6/G7","25","[c]","55980","52270"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Outside London","SEO/HEO","60","[c]","34820","34290"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Outside London","AA/AO","70","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Outside London","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office","London","G6/G7","15","[c]","62650","62180"
"Leaver Dept.","2021","50-59","Home Office","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office","London","SEO/HEO","25","[c]","39310","40990"
"Leaver Dept.","2021","50-59","Home Office","Outside London","AA/AO","15","[c]","20910","21010"
"Leaver Dept.","2021","50-59","Home Office","Outside London","EO","35","[c]","25020","24890"
"Leaver Dept.","2021","50-59","Home Office","Outside London","G6/G7","10","[c]","57690","56480"
"Leaver Dept.","2021","50-59","Home Office","Outside London","SEO/HEO","20","[c]","34790","33900"
"Leaver Dept.","2021","50-59","Ministry of Defence","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","Outside London","EO","10","[c]","26260","26670"
"Leaver Dept.","2021","50-59","Ministry of Defence","Outside London","G6/G7","30","[c]","56360","54000"
"Leaver Dept.","2021","50-59","Ministry of Defence","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","Outside London","SEO/HEO","60","[c]","35810","34010"
"Leaver Dept.","2021","50-59","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","London","SEO/HEO","10","[c]","38060","38120"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","London","G6/G7","15","[c]","59310","58960"
"Leaver Dept.","2021","50-59","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","London","SEO/HEO","20","[c]","38840","37660"
"Leaver Dept.","2021","50-59","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","Outside London","AA/AO","55","[c]","19470","19660"
"Leaver Dept.","2021","50-59","Ministry of Justice","Outside London","EO","20","[c]","22570","21580"
"Leaver Dept.","2021","50-59","Ministry of Justice","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","Outside London","SEO/HEO","45","[c]","36940","35900"
"Leaver Dept.","2021","50-59","Ministry of Justice","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Government","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Government","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Government","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","United Kingdom Statistics Authority","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","United Kingdom Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","United Kingdom Statistics Authority","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","United Kingdom Statistics Authority","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wales Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Welsh Government","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Attorney General's Departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cabinet Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cabinet Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Business, Energy and Industrial Strategy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Transport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department of Health and Social Care","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Department of Health and Social Care","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Foreign, Commonwealth and Development Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","HM Revenue and Customs","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Housing, Communities and Local Government","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","United Kingdom Statistics Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Cabinet Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Cabinet Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","HM Revenue and Customs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","HM Revenue and Customs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Home Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Defence","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Housing, Communities and Local Government","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Ministry of Justice","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
