"Status","Year","Age","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Office for Standards in Education","Outside London","15","[c]","29070","25880"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","London","15","[c]","46490","46160"
"Leaver CS","2021","30-39","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other Cabinet Office Agencies","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Scottish Government","Outside London","160","[c]","31450","29350"
"Leaver CS","2021","30-39","The National Archives","London","10","[c]","32000","28460"
"Leaver CS","2021","30-39","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Outside London","45","[c]","36550","36480"
"Leaver CS","2021","30-39","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Outside London","10","[c]","44230","40980"
"Leaver CS","2021","30-39","Welsh Government","Outside London","20","[c]","36690","30700"
"Leaver CS","2021","40-49","Attorney General's Departments","London","25","[c]","59840","57500"
"Leaver CS","2021","40-49","Attorney General's Departments","Outside London","20","[c]","42260","43800"
"Leaver CS","2021","40-49","Cabinet Office","London","30","[c]","63150","58570"
"Leaver CS","2021","40-49","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Cabinet Office","Unknown","10","[c]","75300","80750"
"Leaver CS","2021","40-49","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Competition and Markets Authority","London","10","[c]","60100","58270"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","London","25","[c]","56420","53760"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","30250","25710"
"Leaver CS","2021","40-49","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Digital, Culture, Media and Sport","London","15","[c]","49890","53000"
"Leaver CS","2021","40-49","Department for Education","London","15","[c]","69680","71340"
"Leaver CS","2021","40-49","Department for Education","Outside London","30","[c]","45520","40300"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Environment, Food and Rural Affairs","Outside London","65","[c]","36950","29950"
"Leaver CS","2021","40-49","Department for International Trade","London","15","[c]","58160","58290"
"Leaver CS","2021","40-49","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department for Transport","London","10","[c]","52420","49860"
"Leaver CS","2021","40-49","Department for Transport","Outside London","90","[c]","29670","26470"
"Leaver CS","2021","40-49","Department for Work and Pensions","London","65","[c]","38730","31060"
"Leaver CS","2021","40-49","Department for Work and Pensions","Outside London","465","[c]","25350","21010"
"Leaver CS","2021","40-49","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Department of Health and Social Care","London","75","[c]","45120","40870"
"Leaver CS","2021","40-49","Department of Health and Social Care","Outside London","90","[c]","41130","38580"
"Leaver CS","2021","40-49","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","London","15","[c]","59370","58030"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","Outside London","10","[c]","38720","36720"
"Leaver CS","2021","40-49","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Land Registry","Outside London","30","[c]","31110","26860"
"Leaver CS","2021","40-49","HM Revenue and Customs","London","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Revenue and Customs","Outside London","540","[c]","29210","25930"
"Leaver CS","2021","40-49","HM Revenue and Customs","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury","London","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","London","75","[c]","43480","36340"
"Leaver CS","2021","40-49","Home Office","Outside London","85","[c]","24370","24110"
"Leaver CS","2021","40-49","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Ministry of Defence","London","15","[c]","40300","30750"
"Leaver CS","2021","40-49","Ministry of Defence","Outside London","305","[c]","34200","30620"
"Leaver CS","2021","40-49","Ministry of Defence","Overseas","30","[c]","40400","36960"
"Leaver CS","2021","40-49","Ministry of Defence","Unknown","10","[c]","31290","27980"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","10","[c]","56060","56900"
"Leaver CS","2021","40-49","Ministry of Housing, Communities and Local Government","Outside London","10","[c]","30990","30270"
"Leaver CS","2021","40-49","Ministry of Justice","London","130","[c]","39330","30850"
"Leaver CS","2021","40-49","Ministry of Justice","Outside London","610","[c]","25600","20330"
"Leaver CS","2021","40-49","National Crime Agency","London","10","[c]","58540","53970"
"Leaver CS","2021","40-49","National Crime Agency","Outside London","15","[c]","44070","40520"
"Leaver CS","2021","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office for Standards in Education","Outside London","15","[c]","51340","51360"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","London","15","[c]","64410","51000"
"Leaver CS","2021","40-49","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other Cabinet Office Agencies","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scottish Government","Outside London","105","[c]","36750","31590"
"Leaver CS","2021","40-49","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","United Kingdom Statistics Authority","Outside London","30","[c]","32930","33080"
"Leaver CS","2021","40-49","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Water Services Regulation Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Welsh Government","Outside London","15","[c]","50420","43760"
"Leaver CS","2021","50-59","Attorney General's Departments","London","40","[c]","65900","63420"
"Leaver CS","2021","50-59","Attorney General's Departments","Outside London","50","[c]","49910","55610"
"Leaver CS","2021","50-59","Cabinet Office","London","25","[c]","75090","64350"
"Leaver CS","2021","50-59","Cabinet Office","Outside London","15","[c]","31690","32690"
"Leaver CS","2021","50-59","Cabinet Office","Unknown","25","[c]","98240","96910"
"Leaver CS","2021","50-59","Chancellor's other departments","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Charity Commission","Outside London","10","[c]","41360","37910"
"Leaver CS","2021","50-59","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","London","35","[c]","59730","53600"
"Leaver CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","34430","31500"
"Leaver CS","2021","50-59","Department for Digital, Culture, Media and Sport","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Education","London","10","[c]","60100","61550"
"Leaver CS","2021","50-59","Department for Education","Outside London","40","[c]","46100","50130"
"Leaver CS","2021","50-59","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","London","15","[c]","60100","58650"
"Leaver CS","2021","50-59","Department for Environment, Food and Rural Affairs","Outside London","70","[c]","34860","29720"
"Leaver CS","2021","50-59","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Department for Transport","London","20","[c]","53130","54290"
"Leaver CS","2021","50-59","Department for Transport","Outside London","105","[c]","30070","26350"
"Leaver CS","2021","50-59","Department for Work and Pensions","London","95","[c]","34260","31060"
"Leaver CS","2021","50-59","Department for Work and Pensions","Outside London","920","[c]","27340","26890"
"Leaver CS","2021","50-59","Department for Work and Pensions","Unknown","10","[c]","23930","21010"
"Leaver CS","2021","50-59","Department of Health and Social Care","London","65","[c]","53740","45750"
"Leaver CS","2021","50-59","Department of Health and Social Care","Outside London","90","[c]","51080","44500"
"Leaver CS","2021","50-59","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Outside London","25","[c]","48210","44770"
"Leaver CS","2021","50-59","Foreign, Commonwealth and Development Office","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Land Registry","Outside London","55","[c]","31590","27130"
"Leaver CS","2021","50-59","HM Revenue and Customs","London","225","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Revenue and Customs","Outside London","1710","[c]","31370","26500"
"Leaver CS","2021","50-59","HM Revenue and Customs","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","HM Treasury","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","London","110","[c]","45770","36620"
"Leaver CS","2021","50-59","Home Office","Outside London","210","[c]","27110","24890"
"Leaver CS","2021","50-59","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Defence","London","30","[c]","50970","35920"
"Leaver CS","2021","50-59","Ministry of Defence","Outside London","625","[c]","34440","32430"
"Leaver CS","2021","50-59","Ministry of Defence","Overseas","20","[c]","43940","40490"
"Leaver CS","2021","50-59","Ministry of Defence","Unknown","40","[c]","39440","34310"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Housing, Communities and Local Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Ministry of Justice","London","160","[c]","41260","28730"
"Leaver CS","2021","50-59","Ministry of Justice","Outside London","930","[c]","26080","20500"
"Leaver CS","2021","50-59","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","London","15","[c]","61820","48900"
"Leaver CS","2021","50-59","National Crime Agency","Outside London","40","[c]","43580","40730"
"Leaver CS","2021","50-59","National Crime Agency","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office for Standards in Education","Outside London","25","[c]","63000","75500"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Qualifications and Examinations Regulation","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Other Cabinet Office Agencies","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scotland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Government","Outside London","195","[c]","40260","33650"
"Leaver CS","2021","50-59","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","United Kingdom Statistics Authority","Outside London","45","[c]","31110","21230"
"Leaver CS","2021","50-59","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Welsh Government","Outside London","25","[c]","40140","36500"
"Leaver CS","2021","60-64","Attorney General's Departments","London","30","[c]","63700","71810"
"Leaver CS","2021","60-64","Attorney General's Departments","Outside London","45","[c]","52370","55610"
"Leaver CS","2021","60-64","Cabinet Office","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cabinet Office","Outside London","10","[c]","29490","32840"
"Leaver CS","2021","60-64","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","London","20","[c]","65950","58800"
"Leaver CS","2021","60-64","Department for Business, Energy and Industrial Strategy","Outside London","45","[c]","37320","33990"
"Leaver CS","2021","60-64","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Education","London","10","[c]","51080","50260"
"Leaver CS","2021","60-64","Department for Education","Outside London","25","[c]","47490","40300"
"Leaver CS","2021","60-64","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","London","15","[c]","47800","43560"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Outside London","60","[c]","38260","35980"
"Leaver CS","2021","60-64","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for International Trade","London","10","[c]","57180","49730"
"Leaver CS","2021","60-64","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department for Transport","London","15","[c]","39320","33760"
"Leaver CS","2021","60-64","Department for Transport","Outside London","105","[c]","31120","26380"
"Leaver CS","2021","60-64","Department for Work and Pensions","London","50","[c]","35200","31100"
"Leaver CS","2021","60-64","Department for Work and Pensions","Outside London","850","[c]","28150","26890"
"Leaver CS","2021","60-64","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Department of Health and Social Care","London","40","[c]","65280","58480"
"Leaver CS","2021","60-64","Department of Health and Social Care","Outside London","55","[c]","59810","45800"
"Leaver CS","2021","60-64","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","London","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Outside London","20","[c]","41650","37930"
"Leaver CS","2021","60-64","Foreign, Commonwealth and Development Office","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Land Registry","Outside London","55","[c]","34870","33180"
"Leaver CS","2021","60-64","HM Revenue and Customs","London","150","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Revenue and Customs","Outside London","1035","[c]","32900","26500"
"Leaver CS","2021","60-64","HM Revenue and Customs","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","HM Treasury","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Home Office","London","55","[c]","40890","35390"
"Leaver CS","2021","60-64","Home Office","Outside London","105","[c]","26280","25980"
"Leaver CS","2021","60-64","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","London","40","[c]","44290","41010"
"Leaver CS","2021","60-64","Ministry of Defence","Outside London","630","[c]","33500","30690"
"Leaver CS","2021","60-64","Ministry of Defence","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Defence","Unknown","40","[c]","42040","36940"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ministry of Housing, Communities and Local Government","Outside London","15","[c]","46390","41000"
"Leaver CS","2021","60-64","Ministry of Justice","London","95","[c]","37820","26430"
"Leaver CS","2021","60-64","Ministry of Justice","Outside London","580","[c]","24670","20100"
"Leaver CS","2021","60-64","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","London","10","[c]","40290","37750"
"Leaver CS","2021","60-64","National Crime Agency","Outside London","20","[c]","39740","39100"
"Leaver CS","2021","60-64","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","London","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office for Standards in Education","Outside London","20","[c]","58100","51360"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Scottish Government","Outside London","200","[c]","42110","35110"
"Leaver CS","2021","60-64","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Export Finance","London","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","United Kingdom Statistics Authority","Outside London","30","[c]","30740","19520"
"Leaver CS","2021","60-64","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Welsh Government","Outside London","40","[c]","56290","57290"
"Leaver CS","2021","65+","Attorney General's Departments","London","15","[c]","46340","36240"
"Leaver CS","2021","65+","Attorney General's Departments","Outside London","25","[c]","44190","55610"
"Leaver CS","2021","65+","Cabinet Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","London","10","[c]","50350","40680"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Outside London","40","[c]","32810","30030"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Outside London","40","[c]","33580","26520"
"Leaver CS","2021","65+","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","London","10","[c]","43600","30780"
"Leaver CS","2021","65+","Department for Transport","Outside London","125","[c]","28810","26380"
"Leaver CS","2021","65+","Department for Work and Pensions","London","45","[c]","35080","31060"
"Leaver CS","2021","65+","Department for Work and Pensions","Outside London","745","[c]","25440","25490"
"Leaver CS","2021","65+","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","London","20","[c]","56300","38890"
"Leaver CS","2021","65+","Department of Health and Social Care","Outside London","25","[c]","42920","28870"
"Leaver CS","2021","65+","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Outside London","25","[c]","35570","33480"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Outside London","30","[c]","31560","27130"
"Leaver CS","2021","65+","HM Revenue and Customs","London","115","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Outside London","605","[c]","29840","26500"
"Leaver CS","2021","65+","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","London","70","[c]","31810","28680"
"Leaver CS","2021","65+","Home Office","Outside London","85","[c]","23820","21430"
"Leaver CS","2021","65+","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","London","25","[c]","32830","25860"
"Leaver CS","2021","65+","Ministry of Defence","Outside London","505","[c]","29280","25950"
"Leaver CS","2021","65+","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","Unknown","10","[c]","43490","32550"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","Outside London","15","[c]","49650","57940"
"Leaver CS","2021","65+","Ministry of Justice","London","95","[c]","26400","23200"
"Leaver CS","2021","65+","Ministry of Justice","Outside London","600","[c]","21430","20100"
"Leaver CS","2021","65+","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","Outside London","15","[c]","47210","51360"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","Outside London","115","[c]","34100","29030"
"Leaver CS","2021","65+","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Outside London","45","[c]","23910","19520"
"Leaver CS","2021","65+","Welsh Government","Outside London","20","[c]","39670","36500"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other Cabinet Office Agencies","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Attorney General's Departments","London","55","[c]","31360","27440"
"Leaver Dept.","2021","20-29","Attorney General's Departments","Outside London","15","[c]","25260","21950"
"Leaver Dept.","2021","20-29","Cabinet Office","London","275","[c]","35280","33630"
"Leaver Dept.","2021","20-29","Cabinet Office","Outside London","25","[c]","24120","20800"
