"Status","Year","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Lincolnshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AO","Heterosexual / straight","250","[c]","20860","21010"
"New entrant CS","2021","Merseyside","AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","AO","Unknown","280","[c]","20700","20140"
"New entrant CS","2021","Merseyside","EO","Heterosexual / straight","225","[c]","26680","27570"
"New entrant CS","2021","Merseyside","EO","LGBO","30","[c]","26260","26370"
"New entrant CS","2021","Merseyside","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","EO","Unknown","100","[c]","25280","24880"
"New entrant CS","2021","Merseyside","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HEO","Heterosexual / straight","70","[c]","31560","31660"
"New entrant CS","2021","Merseyside","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","SEO","Heterosexual / straight","45","[c]","38970","38610"
"New entrant CS","2021","Merseyside","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Merseyside","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","AO","Unknown","35","[c]","23710","20810"
"New entrant CS","2021","North Eastern Scotland","EO","Heterosexual / straight","45","[c]","27270","27570"
"New entrant CS","2021","North Eastern Scotland","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Eastern Scotland","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","AO","Heterosexual / straight","105","[c]","21470","20920"
"New entrant CS","2021","North Yorkshire","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","AO","Unknown","55","[c]","22610","20800"
"New entrant CS","2021","North Yorkshire","EO","Heterosexual / straight","140","[c]","26920","27570"
"New entrant CS","2021","North Yorkshire","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","G7","Heterosexual / straight","35","[c]","63680","70500"
"New entrant CS","2021","North Yorkshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HEO","Heterosexual / straight","55","[c]","30650","29800"
"New entrant CS","2021","North Yorkshire","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","SEO","Heterosexual / straight","35","[c]","38840","37350"
"New entrant CS","2021","North Yorkshire","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","SEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AA","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AO","Heterosexual / straight","60","[c]","20310","20140"
"New entrant CS","2021","Northern Ireland","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","AO","Unknown","120","[c]","20230","20140"
"New entrant CS","2021","Northern Ireland","EO","Heterosexual / straight","35","[c]","26820","25560"
"New entrant CS","2021","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","EO","Unknown","50","[c]","25550","25560"
"New entrant CS","2021","Northern Ireland","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","AO","Heterosexual / straight","785","[c]","20820","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","AO","LGBO","80","[c]","20700","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","AO","Undeclared","45","[c]","20840","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","AO","Unknown","485","[c]","20330","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","EO","Heterosexual / straight","435","[c]","26610","27570"
"New entrant CS","2021","Northumberland and Tyne and Wear","EO","LGBO","45","[c]","26570","27570"
"New entrant CS","2021","Northumberland and Tyne and Wear","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","EO","Unknown","265","[c]","25760","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","G7","Heterosexual / straight","40","[c]","50920","49480"
"New entrant CS","2021","Northumberland and Tyne and Wear","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HEO","Heterosexual / straight","100","[c]","31670","31810"
"New entrant CS","2021","Northumberland and Tyne and Wear","HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","HEO","Unknown","60","[c]","30960","31810"
"New entrant CS","2021","Northumberland and Tyne and Wear","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","SEO","Heterosexual / straight","65","[c]","37910","38310"
"New entrant CS","2021","Northumberland and Tyne and Wear","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","AO","Heterosexual / straight","165","[c]","25780","25110"
"New entrant CS","2021","Outer London - East and North East","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","AO","Unknown","80","[c]","26760","28720"
"New entrant CS","2021","Outer London - East and North East","EO","Heterosexual / straight","435","[c]","31050","31060"
"New entrant CS","2021","Outer London - East and North East","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","EO","Unknown","75","[c]","30610","31060"
"New entrant CS","2021","Outer London - East and North East","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","AO","Heterosexual / straight","135","[c]","24090","25110"
"New entrant CS","2021","Outer London - South","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","AO","Unknown","115","[c]","23700","24120"
"New entrant CS","2021","Outer London - South","EO","Heterosexual / straight","250","[c]","30930","31060"
"New entrant CS","2021","Outer London - South","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","EO","Unknown","135","[c]","29490","28650"
"New entrant CS","2021","Outer London - South","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","G7","Unknown","45","[c]","58320","57430"
"New entrant CS","2021","Outer London - South","HEO","Heterosexual / straight","45","[c]","35090","36160"
"New entrant CS","2021","Outer London - South","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","HEO","Unknown","120","[c]","34040","35050"
"New entrant CS","2021","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","SEO","Unknown","35","[c]","43370","41950"
"New entrant CS","2021","Outer London - South","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AO","Heterosexual / straight","165","[c]","24580","25110"
"New entrant CS","2021","Outer London - West and North West","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","AO","Unknown","100","[c]","25840","25630"
"New entrant CS","2021","Outer London - West and North West","EO","Heterosexual / straight","585","[c]","30550","31060"
"New entrant CS","2021","Outer London - West and North West","EO","LGBO","45","[c]","30090","31060"
"New entrant CS","2021","Outer London - West and North West","EO","Undeclared","45","[c]","30520","31060"
"New entrant CS","2021","Outer London - West and North West","EO","Unknown","165","[c]","29680","31060"
"New entrant CS","2021","Outer London - West and North West","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HEO","Heterosexual / straight","80","[c]","32270","32330"
"New entrant CS","2021","Outer London - West and North West","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SEO","Heterosexual / straight","40","[c]","40680","40070"
"New entrant CS","2021","Outer London - West and North West","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AA","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AO","Heterosexual / straight","255","[c]","20950","21010"
"New entrant CS","2021","Shropshire and Staffordshire","AO","LGBO","35","[c]","20710","20920"
"New entrant CS","2021","Shropshire and Staffordshire","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","AO","Unknown","155","[c]","21230","21590"
"New entrant CS","2021","Shropshire and Staffordshire","EO","Heterosexual / straight","280","[c]","27220","27570"
"New entrant CS","2021","Shropshire and Staffordshire","EO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","EO","Unknown","45","[c]","26290","27570"
"New entrant CS","2021","Shropshire and Staffordshire","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Heterosexual / straight","35","[c]","23160","22920"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AA","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AA","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AO","Heterosexual / straight","250","[c]","21200","21010"
"New entrant CS","2021","South Yorkshire","AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","South Yorkshire","AO","Unknown","135","[c]","21640","21430"
