"Status","Year","Organisation","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Prison and Probation Service","Croydon","Unknown","95","85","34610","34100"
"In post","2021","HM Prison and Probation Service","Darlington","AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Darlington","Unknown","45","45","26240","23840"
"In post","2021","HM Prison and Probation Service","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Derby","Unknown","125","115","28900","28200"
"In post","2021","HM Prison and Probation Service","Devon CC","AA","120","115","20580","20600"
"In post","2021","HM Prison and Probation Service","Devon CC","AO","545","510","25980","24920"
"In post","2021","HM Prison and Probation Service","Devon CC","EO","140","130","29760","28800"
"In post","2021","HM Prison and Probation Service","Devon CC","G6","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Devon CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Devon CC","HEO","85","80","35480","36480"
"In post","2021","HM Prison and Probation Service","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Devon CC","SEO","45","45","49280","49840"
"In post","2021","HM Prison and Probation Service","Devon CC","Unknown","80","75","32300","31420"
"In post","2021","HM Prison and Probation Service","Dorset CC","AA","145","130","20810","20600"
"In post","2021","HM Prison and Probation Service","Dorset CC","AO","485","460","26820","26580"
"In post","2021","HM Prison and Probation Service","Dorset CC","EO","120","115","29950","30140"
"In post","2021","HM Prison and Probation Service","Dorset CC","G6","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Dorset CC","HEO","80","80","35420","36480"
"In post","2021","HM Prison and Probation Service","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Dorset CC","SEO","40","40","50220","50730"
"In post","2021","HM Prison and Probation Service","Dorset CC","Unknown","50","45","27690","28200"
"In post","2021","HM Prison and Probation Service","Dudley","Unknown","50","45","29550","28200"
"In post","2021","HM Prison and Probation Service","Durham CC","AA","280","255","20690","20600"
"In post","2021","HM Prison and Probation Service","Durham CC","AO","1135","1045","27510","26810"
"In post","2021","HM Prison and Probation Service","Durham CC","EO","285","270","31280","32770"
"In post","2021","HM Prison and Probation Service","Durham CC","G6","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Durham CC","G7","10","10","62990","65080"
"In post","2021","HM Prison and Probation Service","Durham CC","HEO","175","170","34920","36480"
"In post","2021","HM Prison and Probation Service","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Durham CC","SEO","110","105","49160","49340"
"In post","2021","HM Prison and Probation Service","Durham CC","Unknown","135","130","30440","30880"
"In post","2021","HM Prison and Probation Service","Ealing","Unknown","45","45","32390","31150"
"In post","2021","HM Prison and Probation Service","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Cumbria","Unknown","55","50","29900","28200"
"In post","2021","HM Prison and Probation Service","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Derbyshire","Unknown","45","45","29220","28200"
"In post","2021","HM Prison and Probation Service","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Kent","Unknown","100","95","28870","25280"
"In post","2021","HM Prison and Probation Service","East Lancashire","Unknown","75","70","28160","27090"
"In post","2021","HM Prison and Probation Service","East Merseyside","AO","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Merseyside","G7","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Merseyside","HEO","10","10","32760","31950"
"In post","2021","HM Prison and Probation Service","East Merseyside","SEO","10","10","45780","44310"
"In post","2021","HM Prison and Probation Service","East Merseyside","Unknown","100","95","29330","28200"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","AA","175","160","21190","20600"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","AO","645","600","26740","26030"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","EO","170","160","31200","32240"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","G7","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","HEO","85","80","35400","37000"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","SEO","40","35","51650","51170"
"In post","2021","HM Prison and Probation Service","East Riding of Yorkshire","Unknown","45","40","31860","32690"
"In post","2021","HM Prison and Probation Service","East Surrey","AA","100","95","24320","24660"
"In post","2021","HM Prison and Probation Service","East Surrey","AO","415","400","32340","33590"
"In post","2021","HM Prison and Probation Service","East Surrey","EO","95","90","33080","34760"
"In post","2021","HM Prison and Probation Service","East Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Surrey","G7","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Surrey","HEO","65","60","38390","39670"
"In post","2021","HM Prison and Probation Service","East Surrey","SEO","30","30","53960","52770"
"In post","2021","HM Prison and Probation Service","East Surrey","Unknown","40","35","32140","34770"
"In post","2021","HM Prison and Probation Service","East Sussex CC","AA","50","45","21830","20600"
"In post","2021","HM Prison and Probation Service","East Sussex CC","AO","220","210","27360","28400"
"In post","2021","HM Prison and Probation Service","East Sussex CC","EO","35","35","30910","32450"
"In post","2021","HM Prison and Probation Service","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","East Sussex CC","HEO","25","25","35730","36480"
"In post","2021","HM Prison and Probation Service","East Sussex CC","SEO","15","15","53080","51990"
"In post","2021","HM Prison and Probation Service","East Sussex CC","Unknown","65","55","29820","30210"
"In post","2021","HM Prison and Probation Service","Enfield","Unknown","30","30","34590","35310"
"In post","2021","HM Prison and Probation Service","Essex Haven Gateway","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Essex Haven Gateway","Unknown","30","30","27850","24800"
"In post","2021","HM Prison and Probation Service","Essex Thames Gateway","Unknown","115","100","26780","22920"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","AA","100","95","20530","20600"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","AO","430","430","24480","24440"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","EO","95","95","29800","30220"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","HEO","55","55","35050","36480"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","SEO","25","25","50550","50200"
"In post","2021","HM Prison and Probation Service","Flintshire and Wrexham","Unknown","105","100","28660","28200"
"In post","2021","HM Prison and Probation Service","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Gloucestershire","Unknown","85","75","28410","26500"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","AA","30","30","20820","20600"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","AO","125","120","27030","26580"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","EO","35","35","29930","28800"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","HEO","25","20","35290","37280"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","SEO","10","10","50400","51330"
"In post","2021","HM Prison and Probation Service","Greater Manchester North East","Unknown","130","120","29070","30210"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","AA","50","45","21300","20600"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","AO","195","185","26100","24920"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","EO","35","35","31380","33520"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","HEO","30","30","35460","36480"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","SEO","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester North West","Unknown","115","105","29900","30210"
"In post","2021","HM Prison and Probation Service","Greater Manchester South East","Unknown","110","105","29860","30210"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","AO","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","EO","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","G6","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","HEO","10","10","30550","31180"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","SEO","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Greater Manchester South West","Unknown","250","235","31060","30210"
"In post","2021","HM Prison and Probation Service","Gwent Valleys","Unknown","80","75","29330","28670"
"In post","2021","HM Prison and Probation Service","Gwynedd","Unknown","60","60","27640","24320"
"In post","2021","HM Prison and Probation Service","Hackney and Newham","Unknown","125","120","29930","26810"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","AA","65","65","25540","25450"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","AO","335","325","33180","34940"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","EO","60","60","35890","38320"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","HEO","45","40","40320","43240"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","SEO","25","25","55960","58690"
"In post","2021","HM Prison and Probation Service","Haringey and Islington","Unknown","130","125","32840","34100"
"In post","2021","HM Prison and Probation Service","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Harrow and Hillingdon","Unknown","50","45","33010","28970"
"In post","2021","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","AA","95","90","20820","20600"
"In post","2021","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","AO","375","355","26340","24920"
"In post","2021","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","EO","95","90","30700","31610"
"In post","2021","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","G6","5","5","[c]","[c]"
