"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","No function","South West (England)","Devon","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","[c]","27200","23140"
"New entrant CS","2021","Declared disabled","No function","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Wales","East Wales","45","[c]","25450","21050"
"New entrant CS","2021","Declared disabled","No function","Wales","West Wales and The Valleys","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","West Midlands (England)","Shropshire and Staffordshire","35","[c]","21170","18880"
"New entrant CS","2021","Declared disabled","No function","West Midlands (England)","West Midlands","40","[c]","26150","22920"
"New entrant CS","2021","Declared disabled","No function","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Yorkshire and The Humber","North Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Yorkshire and The Humber","South Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","No function","Yorkshire and The Humber","West Yorkshire","40","[c]","26430","24000"
"New entrant CS","2021","Declared disabled","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Inner London - West","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South East (England)","Hampshire and Isle of Wight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","31520","28000"
"New entrant CS","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Security","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","50","[c]","26430","27570"
"New entrant CS","2021","Declared disabled","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","40","[c]","26160","27570"
"New entrant CS","2021","Declared disabled","Unknown","East Midlands (England)","Lincolnshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","East of England","Bedfordshire and Hertfordshire","50","[c]","26970","27570"
"New entrant CS","2021","Declared disabled","Unknown","East of England","East Anglia","75","[c]","26460","27570"
"New entrant CS","2021","Declared disabled","Unknown","East of England","Essex","45","[c]","28300","29290"
"New entrant CS","2021","Declared disabled","Unknown","London","Inner London - East","105","[c]","30550","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Inner London - West","70","[c]","33380","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Outer London - East and North East","65","[c]","30150","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Outer London - South","40","[c]","32320","31060"
"New entrant CS","2021","Declared disabled","Unknown","London","Outer London - West and North West","60","[c]","30620","31060"
"New entrant CS","2021","Declared disabled","Unknown","North East (England)","Northumberland and Tyne and Wear","145","[c]","24250","21010"
"New entrant CS","2021","Declared disabled","Unknown","North East (England)","Tees Valley and Durham","35","[c]","22770","21010"
"New entrant CS","2021","Declared disabled","Unknown","North West (England)","Cheshire","40","[c]","25210","27570"
"New entrant CS","2021","Declared disabled","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","North West (England)","Greater Manchester","110","[c]","26730","27570"
"New entrant CS","2021","Declared disabled","Unknown","North West (England)","Lancashire","120","[c]","23270","21010"
"New entrant CS","2021","Declared disabled","Unknown","North West (England)","Merseyside","40","[c]","24840","27570"
"New entrant CS","2021","Declared disabled","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Scotland","Eastern Scotland","120","[c]","29440","27570"
"New entrant CS","2021","Declared disabled","Unknown","Scotland","Highlands and Islands","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Scotland","Southern Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Scotland","West Central Scotland","85","[c]","23870","21010"
"New entrant CS","2021","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","45","[c]","26910","27570"
"New entrant CS","2021","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","70","[c]","26060","27570"
"New entrant CS","2021","Declared disabled","Unknown","South East (England)","Kent","65","[c]","28250","29290"
"New entrant CS","2021","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","70","[c]","26830","27570"
"New entrant CS","2021","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","South West (England)","Devon","30","[c]","25470","27570"
"New entrant CS","2021","Declared disabled","Unknown","South West (England)","Dorset and Somerset","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","80","[c]","25790","27570"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","40","[c]","29910","27570"
"New entrant CS","2021","Declared disabled","Unknown","Wales","East Wales","40","[c]","28950","27570"
"New entrant CS","2021","Declared disabled","Unknown","Wales","West Wales and The Valleys","40","[c]","24450","21010"
"New entrant CS","2021","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","45","[c]","27440","27570"
"New entrant CS","2021","Declared disabled","Unknown","West Midlands (England)","West Midlands","90","[c]","27110","27570"
"New entrant CS","2021","Declared disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","70","[c]","26450","26220"
"New entrant CS","2021","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","110","[c]","25690","27570"
"New entrant CS","2021","Declared non-disabled","Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","London","Inner London - East","60","[c]","37830","34960"
"New entrant CS","2021","Declared non-disabled","Analysis","London","Inner London - West","315","[c]","35370","32540"
"New entrant CS","2021","Declared non-disabled","Analysis","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","North West (England)","Greater Manchester","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","North West (England)","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","South East (England)","Hampshire and Isle of Wight","40","[c]","30240","29540"
"New entrant CS","2021","Declared non-disabled","Analysis","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Wales","East Wales","50","[c]","30710","29540"
"New entrant CS","2021","Declared non-disabled","Analysis","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Analysis","Yorkshire and The Humber","West Yorkshire","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Inner London - West","75","[c]","44510","41000"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Scotland","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","South East (England)","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","South West (England)","Devon","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","32520","26670"
"New entrant CS","2021","Declared non-disabled","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Commercial","Yorkshire and The Humber","West Yorkshire","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","55","[c]","27260","25560"
"New entrant CS","2021","Declared non-disabled","Communications","East of England","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","Inner London - West","115","[c]","37950","34550"
"New entrant CS","2021","Declared non-disabled","Communications","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","London","Outer London - West and North West","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","North East (England)","Northumberland and Tyne and Wear","140","[c]","26440","25560"
"New entrant CS","2021","Declared non-disabled","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Communications","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
