"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","South Lanarkshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","AA/AO","Female","40","[c]","20510","21170"
"Leaver Dept.","2021","Swansea","Outside London","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","G6/G7","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","G6/G7","Male","50","[c]","60210","58840"
"Leaver Dept.","2021","Tower Hamlets","London","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","SEO/HEO","Female","60","[c]","37500","36180"
"Leaver Dept.","2021","Tower Hamlets","London","SEO/HEO","Male","60","[c]","37810","37350"
"Leaver Dept.","2021","Tower Hamlets","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","AA/AO","Female","95","[c]","20820","21010"
"Leaver Dept.","2021","Tyneside","Outside London","AA/AO","Male","50","[c]","20720","21010"
"Leaver Dept.","2021","Tyneside","Outside London","EO","Female","60","[c]","25990","27570"
"Leaver Dept.","2021","Tyneside","Outside London","EO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","SEO/HEO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","SEO/HEO","Male","60","[c]","33260","31990"
"Leaver Dept.","2021","Tyneside","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Female","40","[c]","57520","54700"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","Male","40","[c]","57670","54700"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Female","315","[c]","31870","32000"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","Male","255","[c]","31770","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","London","AA/AO","Female","65","[c]","23600","23520"
"Leaver Dept.","2021","Westminster","London","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","London","EO","Female","325","[c]","28170","27690"
"Leaver Dept.","2021","Westminster","London","EO","Male","210","[c]","28010","27650"
"Leaver Dept.","2021","Westminster","London","G6/G7","Female","770","[c]","57370","54940"
"Leaver Dept.","2021","Westminster","London","G6/G7","Male","660","[c]","57330","54920"
"Leaver Dept.","2021","Westminster","London","SCS level","Female","155","[c]","86490","77770"
"Leaver Dept.","2021","Westminster","London","SCS level","Male","95","[c]","91610","83240"
"Leaver Dept.","2021","Westminster","London","SEO/HEO","Female","1070","[c]","36530","35190"
"Leaver Dept.","2021","Westminster","London","SEO/HEO","Male","910","[c]","36390","35060"
"Leaver Dept.","2021","Westminster","London","Unknown","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
