"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Public Health England","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Public Health England","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Registers of Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Serious Fraud Office","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","The National Archives","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Hydrographic Office","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Intellectual Property Office","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","UK Intellectual Property Office","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","South East (England)","Outside London","45","[c]","24630","19520"
"Leaver Dept.","2021","No function","United Kingdom Statistics Authority","Wales","Outside London","45","[c]","38390","33810"
"Leaver Dept.","2021","No function","Vehicle Certification Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Wales Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Animal and Plant Health Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","London","London","10","[c]","54470","57450"
"Leaver Dept.","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Companies House","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Criminal Injuries Compensation Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Crown Commercial Service","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Crown Commercial Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","South West (England)","Outside London","190","[c]","33230","30660"
"Leaver Dept.","2021","Project Delivery","Defence Equipment and Support","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Defence Science and Technology Laboratory","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","10","[c]","46200","52300"
"Leaver Dept.","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Digital, Culture, Media and Sport","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Development","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for International Trade","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Department for Transport (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Driver and Vehicle Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","London","London","30","[c]","54700","53000"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Forestry and Land Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Actuary's Department","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Government Legal Department","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","London","London","10","[c]","45890","34300"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Courts and Tribunals Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","HM Treasury (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Insolvency Service","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","London","London","25","[c]","55850","58240"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","South West (England)","Outside London","20","[c]","43990","40580"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Office of Gas and Electricity Markets","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Planning Inspectorate","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Queen Elizabeth II Centre","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Rural Payments Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Scottish Forestry","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Submarine Delivery Agency","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Export Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Intellectual Property Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","UK Space Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","United Kingdom Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Valuation Office Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Wilton Park","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Competition and Markets Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Defence Equipment and Support","South West (England)","Outside London","10","[c]","42730","40420"
"Leaver Dept.","2021","Property","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Digital, Culture, Media and Sport","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Department for International Development","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Licensing Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Driver and Vehicle Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Forestry and Land Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Scottish Forestry","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","United Kingdom Statistics Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","London","London","10","[c]","51220","44680"
"Leaver Dept.","2021","Property","Valuation Office Agency","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","South West (England)","Outside London","20","[c]","25950","21100"
"Leaver Dept.","2021","Property","Valuation Office Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Valuation Office Agency","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","London","London","15","[c]","39790","34550"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Outside London","15","[c]","29950","32430"
"Leaver Dept.","2021","Security","Defence Science and Technology Laboratory","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Driver and Vehicle Licensing Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","HM Prison and Probation Service","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","HM Prison and Probation Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","HM Prison and Probation Service","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","National Crime Agency","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Serious Fraud Office","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","UK Hydrographic Office","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","United Kingdom Statistics Authority","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","North West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Crown Commercial Service","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Crown Prosecution Service","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Defence Equipment and Support","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Defence Equipment and Support","South West (England)","Outside London","130","[c]","34940","32710"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","London","London","140","[c]","44810","40780"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","North West (England)","Outside London","15","[c]","37700","35640"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","West Midlands (England)","Outside London","10","[c]","40840","38080"
"Leaver Dept.","2021","Unknown","Department for Education (excl. agencies)","Yorkshire and The Humber","Outside London","20","[c]","39380","36780"
"Leaver Dept.","2021","Unknown","Department for Transport (excl. agencies)","London","London","190","[c]","45370","42460"
"Leaver Dept.","2021","Unknown","Department for Transport (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport (excl. agencies)","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Outside London","50","[c]","25280","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","East of England","Outside London","30","[c]","28010","29290"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","London","London","215","[c]","39830","31880"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","North East (England)","Outside London","195","[c]","27100","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","North West (England)","Outside London","235","[c]","28950","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","Scotland","Outside London","145","[c]","25960","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","South East (England)","Outside London","55","[c]","28210","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","South West (England)","Outside London","75","[c]","26780","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","20","[c]","29450","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wales","Outside London","80","[c]","26690","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Outside London","85","[c]","26150","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Outside London","165","[c]","33770","31210"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care (excl. agencies)","London","London","135","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care (excl. agencies)","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education and Skills Funding Agency","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education and Skills Funding Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education and Skills Funding Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education and Skills Funding Agency","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education and Skills Funding Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Education Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","London","London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","Overseas","Overseas","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign and Commonwealth Office (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","London","130","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Government Property Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","East of England","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","London","London","370","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs (excl. agencies)","North East (England)","Outside London","215","[c]","[c]","[c]"
