"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Human Resources","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","Inner London - West","London","55","[c]","46150","34280"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Inner London - West","London","15","[c]","31170","28500"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","South Yorkshire","Outside London","10","[c]","31110","26000"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Inner London - West","London","10","[c]","47190","40940"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Greater Manchester","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Inner London - West","London","95","[c]","50180","53420"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","South Yorkshire","Outside London","15","[c]","40680","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Inner London - West","London","10","[c]","40320","38750"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","36880","35960"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Inner London - West","London","110","[c]","37350","30990"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North Yorkshire","Outside London","10","[c]","38090","27480"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Digital, Data and Technology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Other","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Policy","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Policy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Project Delivery","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Statistics","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Commercial","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Communications","Inner London - West","London","15","[c]","49320","40070"
"Leaver CS","2021","Department for International Trade","Digital, Data and Technology","Inner London - West","London","10","[c]","42270","51970"
"Leaver CS","2021","Department for International Trade","Economics","Inner London - West","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Human Resources","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","Inner London - West","London","40","[c]","41260","32120"
"Leaver CS","2021","Department for International Trade","International Trade","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Operational Delivery","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Other","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Other","Inner London - West","London","15","[c]","25470","18200"
"Leaver CS","2021","Department for International Trade","Planning","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Policy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Policy","Inner London - West","London","10","[c]","27100","18200"
"Leaver CS","2021","Department for International Trade","Security","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","Statistics","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Communications","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Human Resources","Inner London - West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","Inner London - West","London","85","[c]","42550","35430"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Transport (excl. agencies)","Unknown","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Bedfordshire and Hertfordshire","Outside London","70","[c]","26930","25110"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","70","[c]","26910","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Cheshire","Outside London","55","[c]","23000","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Cornwall and Isles of Scilly","Outside London","25","[c]","22630","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Cumbria","Outside London","20","[c]","26080","27230"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","Outside London","125","[c]","24580","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Devon","Outside London","95","[c]","24260","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Dorset and Somerset","Outside London","45","[c]","24390","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","East Anglia","Outside London","105","[c]","25170","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","East Wales","Outside London","90","[c]","24350","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","50","[c]","24800","26890"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Eastern Scotland","Outside London","140","[c]","24490","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Essex","Outside London","85","[c]","27660","28570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","120","[c]","25320","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Greater Manchester","Outside London","290","[c]","26590","26510"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Hampshire and Isle of Wight","Outside London","75","[c]","24320","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","55","[c]","25230","26890"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Highlands and Islands","Outside London","15","[c]","24160","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - East","London","125","[c]","28390","31060"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - West","London","135","[c]","39960","31060"
