"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Angus and Dundee City","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Angus and Dundee City","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Antrim and Newtownabbey","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Antrim and Newtownabbey","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ards and North Down","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barking & Dagenham and Havering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnet","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Heterosexual / straight","30","[c]","26770","27570"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Heterosexual / straight","45","[c]","39650","40000"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Belfast","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bexley and Greenwich","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","EO","Heterosexual / straight","35","[c]","27910","27570"
"New entrant CS","2021","50-59","Birmingham","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","SEO/HEO","Heterosexual / straight","30","[c]","37020","36740"
"New entrant CS","2021","50-59","Birmingham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Birmingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackburn with Darwen","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackburn with Darwen","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackburn with Darwen","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackburn with Darwen","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackburn with Darwen","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","AA/AO","Heterosexual / straight","80","[c]","21100","21010"
"New entrant CS","2021","50-59","Blackpool","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Blackpool","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bournemouth and Poole","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bradford","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Breckland and South Norfolk","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bridgend and Neath Port Talbot","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bristol, City of","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bromley","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bromley","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bromley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bromley","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bromley","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Bromley","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Buckinghamshire CC","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
