"Status","Year","Ethnicity","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Science and Engineering","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Chinese","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Chinese","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Chinese","Tax","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Chinese","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","London","Heterosexual / straight","50","50","37630","31060"
"In post","2021","Chinese","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2021","Chinese","Unknown","Outside London","Heterosexual / straight","90","80","28320","27570"
"In post","2021","Chinese","Unknown","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Chinese","Unknown","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Chinese","Unknown","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Mixed","Commercial","London","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Outside London","Heterosexual / straight","50","45","37650","34800"
"In post","2021","Mixed","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","London","Heterosexual / straight","55","55","45090","42110"
"In post","2021","Mixed","Communications","London","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","London","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Outside London","Heterosexual / straight","30","30","38070","33740"
"In post","2021","Mixed","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","London","Heterosexual / straight","70","65","47180","44090"
"In post","2021","Mixed","Digital, Data and Technology","London","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","London","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Outside London","Heterosexual / straight","95","95","39740","37210"
"In post","2021","Mixed","Digital, Data and Technology","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","London","Heterosexual / straight","65","65","45030","42020"
"In post","2021","Mixed","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","London","Heterosexual / straight","55","55","43930","41440"
"In post","2021","Mixed","Finance","London","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","London","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Outside London","Heterosexual / straight","65","60","39240","36900"
"In post","2021","Mixed","Finance","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
