"Status","Year","Age","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Valuation Office Agency","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","155","[c]","24420","24370"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","LGBO","35","[c]","25220","24920"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","40","[c]","25050","24370"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","270","[c]","31090","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","55","[c]","30370","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","35","[c]","29780","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","685","[c]","29000","28000"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Charity Commission","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Department for Business, Energy and Industrial Strategy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Competition and Markets Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Other Cabinet Office Agencies","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Heterosexual / straight","80","[c]","24410","20760"
"New entrant CS","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Office and Procurator Fiscal Service","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","215","[c]","24730","21000"
"New entrant CS","2021","20-29","Crown Prosecution Service","Attorney General's Departments","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Prosecution Service","Attorney General's Departments","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Prosecution Service","Attorney General's Departments","Unknown","80","[c]","24160","20120"
"New entrant CS","2021","20-29","Debt Management Office","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Debt Management Office","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Debt Management Office","HM Treasury","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Equipment and Support","Ministry of Defence","Heterosexual / straight","145","[c]","25640","25000"
"New entrant CS","2021","20-29","Defence Equipment and Support","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Equipment and Support","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Equipment and Support","Ministry of Defence","Unknown","55","[c]","21710","19040"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Heterosexual / straight","60","[c]","25110","24560"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","310","[c]","34550","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","60","[c]","33250","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","35","[c]","35420","33570"
"New entrant CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","90","[c]","34810","33570"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Heterosexual / straight","165","[c]","35630","34020"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","140","[c]","31230","29360"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Department for Education","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Department for Education","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Education (excl. agencies)","Department for Education","Unknown","125","[c]","30610","28500"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Heterosexual / straight","275","[c]","32060","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","LGBO","35","[c]","33040","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Undeclared","30","[c]","32910","32560"
"New entrant CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","125","[c]","30080","29890"
"New entrant CS","2021","20-29","Department for International Trade","Department for International Trade","Heterosexual / straight","120","[c]","30560","31800"
"New entrant CS","2021","20-29","Department for International Trade","Department for International Trade","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for International Trade","Department for International Trade","Unknown","105","[c]","26720","26250"
"New entrant CS","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","Heterosexual / straight","175","[c]","32510","32690"
"New entrant CS","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","LGBO","35","[c]","31230","31710"
"New entrant CS","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department for Transport (excl. agencies)","Department for Transport","Unknown","115","[c]","31060","30270"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","4470","[c]","26280","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","640","[c]","25890","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Undeclared","275","[c]","26190","27570"
"New entrant CS","2021","20-29","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","645","[c]","27300","27570"
"New entrant CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","110","[c]","31560","32790"
"New entrant CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","430","[c]","32690","32790"
"New entrant CS","2021","20-29","Disclosure Scotland","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Disclosure Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Disclosure Scotland","Scottish Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Heterosexual / straight","70","[c]","21640","21590"
"New entrant CS","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","55","[c]","20380","21590"
"New entrant CS","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Driver and Vehicle Standards Agency","Department for Transport","Unknown","40","[c]","24990","21590"
"New entrant CS","2021","20-29","Education and Skills Funding Agency","Department for Education","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education and Skills Funding Agency","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education and Skills Funding Agency","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education and Skills Funding Agency","Department for Education","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","ESTYN","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Food Standards Agency","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Agency","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Food Standards Scotland","Scottish Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Forestry and Land Scotland","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Forestry and Land Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Forestry and Land Scotland","Scottish Government","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Actuary's Department","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Actuary's Department","Chancellor's other departments","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Internal Audit Agency","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Internal Audit Agency","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Internal Audit Agency","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Legal Department","Attorney General's Departments","Heterosexual / straight","90","[c]","34000","29280"
"New entrant CS","2021","20-29","Government Legal Department","Attorney General's Departments","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Legal Department","Attorney General's Departments","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Legal Department","Attorney General's Departments","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Property Agency","Other Cabinet Office Agencies","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Property Agency","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Property Agency","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Government Property Agency","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","80","[c]","27450","26370"
"New entrant CS","2021","20-29","Health and Safety Executive","Department for Work and Pensions","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Health and Safety Executive","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Health and Safety Executive","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","380","[c]","21970","21170"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","Ministry of Justice","LGBO","60","[c]","21090","19930"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","30","[c]","21410","21300"
"New entrant CS","2021","20-29","HM Courts and Tribunals Service","Ministry of Justice","Unknown","590","[c]","21350","20220"
"New entrant CS","2021","20-29","HM Land Registry","HM Land Registry","Heterosexual / straight","120","[c]","23540","22350"
"New entrant CS","2021","20-29","HM Land Registry","HM Land Registry","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","HM Land Registry","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Land Registry","HM Land Registry","Unknown","140","[c]","24320","22350"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Ministry of Justice","Heterosexual / straight","1475","[c]","23570","22920"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Ministry of Justice","LGBO","185","[c]","23740","22920"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Ministry of Justice","Undeclared","55","[c]","23290","22920"
"New entrant CS","2021","20-29","HM Prison and Probation Service","Ministry of Justice","Unknown","1020","[c]","23890","22850"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","655","[c]","24140","20140"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","105","[c]","24720","24120"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Undeclared","35","[c]","24690","24120"
"New entrant CS","2021","20-29","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","1590","[c]","23000","20140"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","190","[c]","30520","28500"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","HM Treasury","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","HM Treasury","Undeclared","55","[c]","31610","30500"
"New entrant CS","2021","20-29","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Home Office","Heterosexual / straight","235","[c]","28020","24890"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Home Office","LGBO","35","[c]","28710","24890"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Home Office","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Home Office (incl. agencies)","Home Office","Unknown","685","[c]","28730","25630"
"New entrant CS","2021","20-29","Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","60","[c]","21940","20880"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","Ministry of Justice","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal Aid Agency","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","Department for Transport","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","Department for Transport","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Maritime and Coastguard Agency","Department for Transport","Unknown","30","[c]","26840","26590"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Heterosexual / straight","65","[c]","31680","27400"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Met Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Met Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Met Office","Department for Business, Energy and Industrial Strategy","Unknown","55","[c]","26580","25270"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","605","[c]","26030","25390"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","60","[c]","25410","24460"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","55","[c]","26240","24630"
"New entrant CS","2021","20-29","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","200","[c]","24060","23540"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Heterosexual / straight","110","[c]","30640","28000"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","165","[c]","30420","30850"
"New entrant CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","30","[c]","27940","26970"
"New entrant CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","100","[c]","32120","30850"
"New entrant CS","2021","20-29","National Crime Agency","National Crime Agency","Heterosexual / straight","285","[c]","30310","28840"
"New entrant CS","2021","20-29","National Crime Agency","National Crime Agency","LGBO","30","[c]","31140","29740"
"New entrant CS","2021","20-29","National Crime Agency","National Crime Agency","Undeclared","35","[c]","27660","27660"
"New entrant CS","2021","20-29","National Crime Agency","National Crime Agency","Unknown","50","[c]","33810","32260"
"New entrant CS","2021","20-29","National Infrastructure Commission","HM Treasury","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Records of Scotland","Scottish Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","National Savings and Investments","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Budget Responsibility","HM Treasury","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","110","[c]","26280","25000"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of Rail and Road","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Ministry of Justice","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Office of the Public Guardian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Public Health England","Department of Health and Social Care","Heterosexual / straight","535","[c]","26460","25010"
